,term,score_date,score_value
320304,a flu,2011-09-26,53.963778473676896
320305,a flu,2011-09-27,123.56925963192444
320306,a flu,2011-09-28,85.79137757216027
320307,a flu,2011-09-29,158.96795469198332
320308,a flu,2011-09-30,185.05474186793697
320309,a flu,2011-10-01,0.0
320310,a flu,2011-10-02,132.98734522806762
320311,a flu,2011-10-03,134.48494382801027
320312,a flu,2011-10-04,130.64130677143592
320313,a flu,2011-10-05,174.08803870442918
320314,a flu,2011-10-06,149.6784515230062
320315,a flu,2011-10-07,145.21838330871222
320316,a flu,2011-10-08,100.51626376214752
320317,a flu,2011-10-09,155.70217504156065
320318,a flu,2011-10-10,106.85695551887036
320319,a flu,2011-10-11,229.1227311316286
320320,a flu,2011-10-12,192.76945755711836
320321,a flu,2011-10-13,190.17620364119787
320322,a flu,2011-10-14,173.1490861569152
320323,a flu,2011-10-15,68.197416122308
320324,a flu,2011-10-16,78.82862384369648
320325,a flu,2011-10-17,116.69010948442175
320326,a flu,2011-10-18,198.73393241547296
320327,a flu,2011-10-19,232.1796042452396
320328,a flu,2011-10-20,138.55167276256327
320329,a flu,2011-10-21,144.10632100759
320330,a flu,2011-10-22,151.72024243492842
320331,a flu,2011-10-23,171.0961705910336
320332,a flu,2011-10-24,223.18860555224404
320333,a flu,2011-10-25,186.79017804083128
320334,a flu,2011-10-26,121.9826483013682
320335,a flu,2011-10-27,94.98167298915486
320336,a flu,2011-10-28,146.1571801224111
320337,a flu,2011-10-29,132.8381308389011
320338,a flu,2011-10-30,150.0072659900684
320339,a flu,2011-10-31,132.99612444531297
320340,a flu,2011-11-01,104.320340874588
320341,a flu,2011-11-02,144.1347630032782
320342,a flu,2011-11-03,143.56239642301517
320343,a flu,2011-11-04,97.08998418587066
320344,a flu,2011-11-05,98.04542033177007
320345,a flu,2011-11-06,152.7544882685248
320346,a flu,2011-11-07,114.06829283792972
320347,a flu,2011-11-08,153.5300933968536
320348,a flu,2011-11-09,223.73926214404935
320349,a flu,2011-11-10,185.5798566046909
320350,a flu,2011-11-11,181.80347363530424
320351,a flu,2011-11-12,160.3382869262682
320352,a flu,2011-11-13,74.67677086034098
320353,a flu,2011-11-14,190.71204228495924
320354,a flu,2011-11-15,180.1652406197671
320355,a flu,2011-11-16,143.8842870933686
320356,a flu,2011-11-17,200.2930168727702
320357,a flu,2011-11-18,98.43215612916208
320358,a flu,2011-11-19,161.48462926075712
320359,a flu,2011-11-20,177.8240186065454
320360,a flu,2011-11-21,125.3129733747322
320361,a flu,2011-11-22,140.80920355403856
320362,a flu,2011-11-23,183.79955200500515
320363,a flu,2011-11-24,119.29854373020632
320364,a flu,2011-11-25,97.48196000744518
320365,a flu,2011-11-26,79.9737753015405
320366,a flu,2011-11-27,86.7227607575364
320367,a flu,2011-11-28,124.8045387206626
320368,a flu,2011-11-29,198.8331325271949
320369,a flu,2011-11-30,113.88192743880823
320370,a flu,2011-12-01,129.5502078431747
321912,a flu,2011-12-02,125.76917894015364
321913,a flu,2011-12-03,64.30414565795088
321914,a flu,2011-12-04,161.42312459057115
321915,a flu,2011-12-05,113.48266620596682
321916,a flu,2011-12-06,89.01663206873478
321917,a flu,2011-12-07,194.87792307563552
321918,a flu,2011-12-08,91.63553510294388
321919,a flu,2011-12-09,69.94450463326368
321920,a flu,2011-12-10,115.38312164261392
321921,a flu,2011-12-11,177.80311936148576
321922,a flu,2011-12-12,193.21375182944405
321923,a flu,2011-12-13,143.3121287098428
321924,a flu,2011-12-14,133.77612448376027
321925,a flu,2011-12-15,69.06814118758524
321926,a flu,2011-12-16,102.33504803462418
321927,a flu,2011-12-17,154.38211989620993
321928,a flu,2011-12-18,48.683886730398406
321929,a flu,2011-12-19,108.23278823759364
321930,a flu,2011-12-20,142.01817534978454
321931,a flu,2011-12-21,172.49850958362364
321932,a flu,2011-12-22,151.88091003996317
321933,a flu,2011-12-23,131.48380267425983
321934,a flu,2011-12-24,78.73236725957315
321935,a flu,2011-12-25,89.02690921281632
321936,a flu,2011-12-26,122.9337447959061
321937,a flu,2011-12-27,96.64270787310576
321938,a flu,2011-12-28,210.79553391379784
321939,a flu,2011-12-29,103.52008862678451
321940,a flu,2011-12-30,196.87036887615707
321941,a flu,2011-12-31,89.98350646909218
356942,a flu,2010-01-01,224.8630433129757
356943,a flu,2010-01-02,0.0
356944,a flu,2010-01-03,89.79395282255807
356945,a flu,2010-01-04,107.12877606739464
356946,a flu,2010-01-05,142.4434609761863
356947,a flu,2010-01-06,157.65409447490526
356948,a flu,2010-01-07,121.79448478998668
356949,a flu,2010-01-08,108.43024579116997
356950,a flu,2010-01-09,57.270273539388754
356951,a flu,2010-01-10,105.00502778952932
356952,a flu,2010-01-11,138.79491365041255
356953,a flu,2010-01-12,121.25940004719077
356954,a flu,2010-01-13,78.35298345443385
356955,a flu,2010-01-14,164.83375518359438
356956,a flu,2010-01-15,109.4589760412495
356957,a flu,2010-01-16,142.18994837505966
356958,a flu,2010-01-17,109.04701908303124
356959,a flu,2010-01-18,139.90679911216867
356960,a flu,2010-01-19,142.3502456536298
356961,a flu,2010-01-20,142.6053044500596
356962,a flu,2010-01-21,83.57652800391486
356963,a flu,2010-01-22,44.264628244992096
356964,a flu,2010-01-23,0.0
356965,a flu,2010-01-24,53.90591916472614
356966,a flu,2010-01-25,119.29129099498545
356967,a flu,2010-01-26,162.6743767704921
356968,a flu,2010-01-27,142.77808134124146
356969,a flu,2010-01-28,205.15195924379285
356970,a flu,2010-01-29,88.20282006349785
356971,a flu,2010-01-30,87.38493761163814
356972,a flu,2010-01-31,107.47404134602472
356973,a flu,2010-02-01,119.62889199814248
356974,a flu,2010-02-02,118.8575634804304
356975,a flu,2010-02-03,60.53440981431923
356976,a flu,2010-02-04,81.97953040872572
356977,a flu,2010-02-05,0.0
356978,a flu,2010-02-06,87.34824449149511
356979,a flu,2010-02-07,80.80107789310307
356980,a flu,2010-02-08,39.4876917744274
356981,a flu,2010-02-09,141.37547797473613
356982,a flu,2010-02-10,81.47118063233863
356983,a flu,2010-02-11,62.58083748564887
356984,a flu,2010-02-12,88.55619192554227
356985,a flu,2010-02-13,177.07054496224126
356986,a flu,2010-02-14,58.22474730127807
356987,a flu,2010-02-15,42.09035727375692
356988,a flu,2010-02-16,128.07898776401743
356989,a flu,2010-02-17,42.42730611958471
356990,a flu,2010-02-18,85.0802088099878
356991,a flu,2010-02-19,135.0007731282282
356992,a flu,2010-02-20,0.0
356993,a flu,2010-02-21,158.27746005942578
356994,a flu,2010-02-22,58.83042234111469
356995,a flu,2010-02-23,119.5015995860746
356996,a flu,2010-02-24,61.18849546486861
356997,a flu,2010-02-25,61.28973717573085
356998,a flu,2010-02-26,110.06524436444164
356999,a flu,2010-02-27,113.6564182485409
357000,a flu,2010-02-28,104.59171641815166
357001,a flu,2010-03-01,60.413345148101264
357002,a flu,2010-03-02,100.87688148435396
357003,a flu,2010-03-03,83.06024799348513
357004,a flu,2010-03-04,42.22762222958752
357005,a flu,2010-03-05,0.0
357006,a flu,2010-03-06,57.85969575570615
357007,a flu,2010-03-07,54.77421334165246
357008,a flu,2010-03-08,60.15999308096184
358550,a flu,2010-03-09,60.16224780316948
358551,a flu,2010-03-10,123.1555445516254
358552,a flu,2010-03-11,41.22147667811255
358553,a flu,2010-03-12,65.29467479092122
358554,a flu,2010-03-13,58.10460346505639
358555,a flu,2010-03-14,83.70085222918044
358556,a flu,2010-03-15,118.48149685135556
358557,a flu,2010-03-16,121.35767536357442
358558,a flu,2010-03-17,40.76979652320958
358559,a flu,2010-03-18,62.114734136613
358560,a flu,2010-03-19,44.12657915874862
358561,a flu,2010-03-20,55.34506954367806
358562,a flu,2010-03-21,0.0
358563,a flu,2010-03-22,118.391999781629
358564,a flu,2010-03-23,79.91445819254871
358565,a flu,2010-03-24,40.29046024553615
358566,a flu,2010-03-25,40.84589544804152
358567,a flu,2010-03-26,0.0
358568,a flu,2010-03-27,87.1778737789449
358569,a flu,2010-03-28,56.11133191444524
358570,a flu,2010-03-29,79.56066385068205
358571,a flu,2010-03-30,100.95232527064027
358572,a flu,2010-03-31,63.85844325320583
358573,a flu,2010-04-01,91.272182313454
358574,a flu,2010-04-02,57.89048268940702
358575,a flu,2010-04-03,0.0
358576,a flu,2010-04-04,63.11082540232808
358577,a flu,2010-04-05,52.99236765981024
358578,a flu,2010-04-06,128.16890372798886
358579,a flu,2010-04-07,106.3544493376549
358580,a flu,2010-04-08,44.17516903511295
358581,a flu,2010-04-09,47.29893421166335
358582,a flu,2010-04-10,62.758292748340686
358583,a flu,2010-04-11,58.34765729858838
358584,a flu,2010-04-12,41.93139289191063
358585,a flu,2010-04-13,42.08518835571859
358586,a flu,2010-04-14,42.1940164098698
358587,a flu,2010-04-15,0.0
358588,a flu,2010-04-16,44.51575478743791
358589,a flu,2010-04-17,0.0
358590,a flu,2010-04-18,0.0
358591,a flu,2010-04-19,0.0
358592,a flu,2010-04-20,39.69429954299599
358593,a flu,2010-04-21,40.614814987672574
358594,a flu,2010-04-22,84.56731541863704
358595,a flu,2010-04-23,44.31621802508676
358596,a flu,2010-04-24,0.0
358597,a flu,2010-04-25,52.66998794329915
358598,a flu,2010-04-26,78.03128788325834
358599,a flu,2010-04-27,79.3909402434164
358600,a flu,2010-04-28,62.27350771420475
358601,a flu,2010-04-29,61.85088625167306
358602,a flu,2010-04-30,0.0
358603,a flu,2010-05-01,89.1341392080698
358604,a flu,2010-05-02,56.91912411959087
358605,a flu,2010-05-03,49.85838937855517
358606,a flu,2010-05-04,79.92115983950526
358607,a flu,2010-05-05,60.49001370524329
358608,a flu,2010-05-06,41.18157416367917
358609,a flu,2010-05-07,43.357129667954325
358610,a flu,2010-05-08,56.48217958992908
358611,a flu,2010-05-09,54.64770113168525
358612,a flu,2010-05-10,40.06743366470782
358613,a flu,2010-05-11,40.18040179051329
358614,a flu,2010-05-12,40.4077905171984
358615,a flu,2010-05-13,63.025414000525295
358616,a flu,2010-05-14,44.29870917683086
360158,a flu,2010-05-15,59.50567045495651
360159,a flu,2010-05-16,53.62453808554422
360160,a flu,2010-05-17,0.0
360161,a flu,2010-05-18,122.95581587155556
360162,a flu,2010-05-19,83.25330947501598
360163,a flu,2010-05-20,42.104924596905946
360164,a flu,2010-05-21,46.77872635334211
360165,a flu,2010-05-22,0.0
360166,a flu,2010-05-23,93.21561096659865
360167,a flu,2010-05-24,0.0
360168,a flu,2010-05-25,0.0
360169,a flu,2010-05-26,40.95090943209322
360170,a flu,2010-05-27,229.4756194077632
360171,a flu,2010-05-28,46.07371320435282
360172,a flu,2010-05-29,0.0
360173,a flu,2010-05-30,0.0
360174,a flu,2010-05-31,0.0
360175,a flu,2010-06-01,0.0
360176,a flu,2010-06-02,87.62340094126027
360177,a flu,2010-06-03,45.77410021983423
360178,a flu,2010-06-04,47.790246164244856
360179,a flu,2010-06-05,127.05224555918907
360180,a flu,2010-06-06,0.0
360181,a flu,2010-06-07,40.13017185223197
360182,a flu,2010-06-08,39.59940486285645
360183,a flu,2010-06-09,0.0
360184,a flu,2010-06-10,42.710613191750205
360185,a flu,2010-06-11,0.0
360186,a flu,2010-06-12,0.0
360187,a flu,2010-06-13,57.57468143747886
360188,a flu,2010-06-14,61.440970376545735
360189,a flu,2010-06-15,0.0
360190,a flu,2010-06-16,43.71233461891119
360191,a flu,2010-06-17,110.5519750007324
360192,a flu,2010-06-18,47.343737409327936
360193,a flu,2010-06-19,0.0
360194,a flu,2010-06-20,61.39220741925907
360195,a flu,2010-06-21,42.48545539581563
360196,a flu,2010-06-22,0.0
360197,a flu,2010-06-23,44.16357229025374
360198,a flu,2010-06-24,43.087308289329
360199,a flu,2010-06-25,46.82117976316598
360200,a flu,2010-06-26,0.0
360201,a flu,2010-06-27,0.0
360202,a flu,2010-06-28,41.43241036199163
360203,a flu,2010-06-29,41.01818438101804
360204,a flu,2010-06-30,42.64614086507612
360205,a flu,2010-07-01,0.0
360206,a flu,2010-07-02,45.11634110234056
360207,a flu,2010-07-03,90.79313964528622
360208,a flu,2010-07-04,55.82049221744512
360209,a flu,2010-07-05,40.01996288481046
360210,a flu,2010-07-06,60.45426661575443
360211,a flu,2010-07-07,79.57521687230079
360212,a flu,2010-07-08,125.29685935180812
360213,a flu,2010-07-09,0.0
360214,a flu,2010-07-10,0.0
360215,a flu,2010-07-11,56.57587254435863
360216,a flu,2010-07-12,58.83833672020355
360217,a flu,2010-07-13,39.09751485396761
360218,a flu,2010-07-14,39.80626181327222
360219,a flu,2010-07-15,0.0
360220,a flu,2010-07-16,43.53195139387837
360221,a flu,2010-07-17,0.0
360222,a flu,2010-07-18,0.0
360223,a flu,2010-07-19,40.05078114795924
360224,a flu,2010-07-20,0.0
361766,a flu,2010-07-21,40.159326285373496
361767,a flu,2010-07-22,0.0
361768,a flu,2010-07-23,44.13232877779242
361769,a flu,2010-07-24,88.18288114781753
361770,a flu,2010-07-25,0.0
361771,a flu,2010-07-26,39.68826491300328
361772,a flu,2010-07-27,120.8421742319829
361773,a flu,2010-07-28,123.0298531240963
361774,a flu,2010-07-29,41.88552495193227
361775,a flu,2010-07-30,44.761805879286825
361776,a flu,2010-07-31,117.81908699844114
361777,a flu,2010-08-01,0.0
361778,a flu,2010-08-02,41.19324021564852
361779,a flu,2010-08-03,41.43384997209751
361780,a flu,2010-08-04,41.12390036360628
361781,a flu,2010-08-05,85.06639188033206
361782,a flu,2010-08-06,67.06715081525078
361783,a flu,2010-08-07,0.0
361784,a flu,2010-08-08,0.0
361785,a flu,2010-08-09,40.10740170672308
361786,a flu,2010-08-10,100.1065020409346
361787,a flu,2010-08-11,42.038757338812665
361788,a flu,2010-08-12,42.34650258337548
361789,a flu,2010-08-13,43.92478770892215
361790,a flu,2010-08-14,57.752002626830894
361791,a flu,2010-08-15,113.98453851887771
361792,a flu,2010-08-16,63.029574469213166
361793,a flu,2010-08-17,61.22824155913075
361794,a flu,2010-08-18,83.38767556829362
361795,a flu,2010-08-19,62.6027493037944
361796,a flu,2010-08-20,43.72693068973545
361797,a flu,2010-08-21,56.83386522460897
361798,a flu,2010-08-22,0.0
361799,a flu,2010-08-23,77.23114560544548
361800,a flu,2010-08-24,40.268771940241
361801,a flu,2010-08-25,40.60502279795461
361802,a flu,2010-08-26,103.18666422617636
361803,a flu,2010-08-27,44.63548911008595
361804,a flu,2010-08-28,58.27382235614459
361805,a flu,2010-08-29,0.0
361806,a flu,2010-08-30,0.0
361807,a flu,2010-08-31,59.004211720327966
361808,a flu,2010-09-01,61.07492515376287
361809,a flu,2010-09-02,41.62852865348613
361810,a flu,2010-09-03,43.746644668234026
361811,a flu,2010-09-04,56.31418918894863
361812,a flu,2010-09-05,104.59712859110776
361813,a flu,2010-09-06,38.584440609569214
361814,a flu,2010-09-07,77.46196790441881
361815,a flu,2010-09-08,99.31482249141716
361816,a flu,2010-09-09,80.61749516480322
361817,a flu,2010-09-10,42.87636980115565
361818,a flu,2010-09-11,54.29134557577776
361819,a flu,2010-09-12,52.34839167988992
361820,a flu,2010-09-13,57.34912382680423
361821,a flu,2010-09-14,37.93355650580039
361822,a flu,2010-09-15,59.11873197187693
361823,a flu,2010-09-16,80.93596965137284
361824,a flu,2010-09-17,87.18242105169244
361825,a flu,2010-09-18,0.0
361826,a flu,2010-09-19,50.87993377573041
361827,a flu,2010-09-20,154.96615818907247
361828,a flu,2010-09-21,58.48981501858945
361829,a flu,2010-09-22,38.91529927014159
361830,a flu,2010-09-23,57.38487575897104
361831,a flu,2010-09-24,82.45376996708308
361832,a flu,2010-09-25,53.82210733331371
363374,a flu,2010-09-26,50.22131414113682
363375,a flu,2010-09-27,37.225388049993086
363376,a flu,2010-09-28,112.33107286312752
363377,a flu,2010-09-29,0.0
363378,a flu,2010-09-30,116.48101660678375
363379,a flu,2010-10-01,78.81517151446673
363380,a flu,2010-10-02,51.88764632376069
363381,a flu,2010-10-03,117.03002639621675
363382,a flu,2010-10-04,91.93346338664868
363383,a flu,2010-10-05,93.19424199649455
363384,a flu,2010-10-06,132.4774935420233
363385,a flu,2010-10-07,158.85836098077033
363386,a flu,2010-10-08,61.2664507255964
363387,a flu,2010-10-09,78.09132731079187
363388,a flu,2010-10-10,100.36180781857654
363389,a flu,2010-10-11,37.21962397587208
363390,a flu,2010-10-12,114.93792983402592
363391,a flu,2010-10-13,135.04889941259628
363392,a flu,2010-10-14,75.36219647876943
363393,a flu,2010-10-15,140.6577892815035
363394,a flu,2010-10-16,0.0
363395,a flu,2010-10-17,49.0575374125994
363396,a flu,2010-10-18,109.67031945920478
363397,a flu,2010-10-19,128.87639493720948
363398,a flu,2010-10-20,76.18597519988757
363399,a flu,2010-10-21,96.35164961444796
363400,a flu,2010-10-22,81.49362709261678
363401,a flu,2010-10-23,51.32067528846962
363402,a flu,2010-10-24,49.61838348905628
363403,a flu,2010-10-25,38.03328981204313
363404,a flu,2010-10-26,73.8557621143622
363405,a flu,2010-10-27,134.94180342715333
363406,a flu,2010-10-28,57.58201929179367
363407,a flu,2010-10-29,40.22819685415337
363408,a flu,2010-10-30,0.0
363409,a flu,2010-10-31,48.66524819648777
363410,a flu,2010-11-01,146.80238331471438
363411,a flu,2010-11-02,142.5283307570403
363412,a flu,2010-11-03,108.27659845314948
363413,a flu,2010-11-04,109.23562912829216
363414,a flu,2010-11-05,98.76456269146335
363415,a flu,2010-11-06,50.74802459602573
363416,a flu,2010-11-07,47.31547532108227
363417,a flu,2010-11-08,123.73798417236075
363418,a flu,2010-11-09,143.954598585632
363419,a flu,2010-11-10,74.78944855662594
363420,a flu,2010-11-11,92.97783441278372
363421,a flu,2010-11-12,39.454368514862026
363422,a flu,2010-11-13,50.61571093716076
363423,a flu,2010-11-14,93.320774346951
363424,a flu,2010-11-15,36.32568727254582
363425,a flu,2010-11-16,109.09816284796172
363426,a flu,2010-11-17,91.65906089890667
363427,a flu,2010-11-18,74.50646936865935
363428,a flu,2010-11-19,118.07011266356224
363429,a flu,2010-11-20,74.65294718116446
363430,a flu,2010-11-21,46.1694650543367
363431,a flu,2010-11-22,52.58994858867037
363432,a flu,2010-11-23,160.11950697523145
363433,a flu,2010-11-24,73.0754090349906
363434,a flu,2010-11-25,111.25692434811828
363435,a flu,2010-11-26,39.69971233864588
363436,a flu,2010-11-27,124.33846199498444
363437,a flu,2010-11-28,137.59852537791232
363438,a flu,2010-11-29,137.09002826325076
363439,a flu,2010-11-30,67.85567479397182
363440,a flu,2010-12-01,121.55495975166632
364982,a flu,2010-12-02,69.8345621547304
364983,a flu,2010-12-03,57.70125324406157
364984,a flu,2010-12-04,288.120175832171
364985,a flu,2010-12-05,113.32966584927064
364986,a flu,2010-12-06,35.445740208561595
364987,a flu,2010-12-07,127.70866072126958
364988,a flu,2010-12-08,93.63578928740137
364989,a flu,2010-12-09,171.72493908782246
364990,a flu,2010-12-10,81.06646763198741
364991,a flu,2010-12-11,155.05793346389774
364992,a flu,2010-12-12,197.51198633681597
364993,a flu,2010-12-13,219.81770631006145
364994,a flu,2010-12-14,169.56348773080913
364995,a flu,2010-12-15,232.9807075935964
364996,a flu,2010-12-16,272.3485938800841
364997,a flu,2010-12-17,295.28014525199234
364998,a flu,2010-12-18,102.13350237240095
364999,a flu,2010-12-19,431.991232446091
365000,a flu,2010-12-20,197.3376756920728
365001,a flu,2010-12-21,346.3534631622845
365002,a flu,2010-12-22,214.5148102851696
365003,a flu,2010-12-23,402.94316794905706
365004,a flu,2010-12-24,317.52409098119153
365005,a flu,2010-12-25,114.56235777511228
365006,a flu,2010-12-26,210.3757837446764
365007,a flu,2010-12-27,309.6154436670067
365008,a flu,2010-12-28,415.1060001379289
365009,a flu,2010-12-29,622.683697772579
365010,a flu,2010-12-30,488.4608877545627
365011,a flu,2010-12-31,358.5462584935515
400012,a flu,2009-01-01,291.4344150649361
400013,a flu,2009-01-02,108.19649765412824
400014,a flu,2009-01-03,0.0
400015,a flu,2009-01-04,231.0846508997253
400016,a flu,2009-01-05,110.40835496670746
400017,a flu,2009-01-06,54.54706544476712
400018,a flu,2009-01-07,0.0
400019,a flu,2009-01-08,138.18000687924882
400020,a flu,2009-01-09,116.4373839326746
400021,a flu,2009-01-10,77.49424168831005
400022,a flu,2009-01-11,72.96128269152472
400023,a flu,2009-01-12,51.47382808997984
400024,a flu,2009-01-13,157.2291752175958
400025,a flu,2009-01-14,106.75568506915567
400026,a flu,2009-01-15,54.16347497320079
400027,a flu,2009-01-16,0.0
400028,a flu,2009-01-17,77.42761115715524
400029,a flu,2009-01-18,0.0
400030,a flu,2009-01-19,51.32054279184316
400031,a flu,2009-01-20,52.491495398991184
400032,a flu,2009-01-21,0.0
400033,a flu,2009-01-22,80.39672434460806
400034,a flu,2009-01-23,0.0
400035,a flu,2009-01-24,0.0
400036,a flu,2009-01-25,69.77029970577217
400037,a flu,2009-01-26,153.8965987253507
400038,a flu,2009-01-27,50.81123386840234
400039,a flu,2009-01-28,130.66245081698514
400040,a flu,2009-01-29,53.777654268079466
400041,a flu,2009-01-30,57.59629718928976
400042,a flu,2009-01-31,76.00260540099762
400043,a flu,2009-02-01,70.3023975246083
400044,a flu,2009-02-02,0.0
400045,a flu,2009-02-03,0.0
400046,a flu,2009-02-04,51.59671539953755
400047,a flu,2009-02-05,99.03825049570504
400048,a flu,2009-02-06,0.0
400049,a flu,2009-02-07,75.34472079545571
400050,a flu,2009-02-08,68.40765668884515
400051,a flu,2009-02-09,99.4814802092478
400052,a flu,2009-02-10,128.75668929114437
400053,a flu,2009-02-11,53.93274068781116
400054,a flu,2009-02-12,53.94838051067705
400055,a flu,2009-02-13,0.0
400056,a flu,2009-02-14,80.39578100525792
400057,a flu,2009-02-15,74.91490264592127
400058,a flu,2009-02-16,80.87124089137852
400059,a flu,2009-02-17,108.61455198737605
400060,a flu,2009-02-18,110.5776474882298
400061,a flu,2009-02-19,112.87167970935025
400062,a flu,2009-02-20,60.071665873814126
400063,a flu,2009-02-21,0.0
400064,a flu,2009-02-22,0.0
400065,a flu,2009-02-23,52.43990222708357
400066,a flu,2009-02-24,79.49440394566074
400067,a flu,2009-02-25,53.0645704708764
400068,a flu,2009-02-26,53.6671083896694
400069,a flu,2009-02-27,58.22003794170875
400070,a flu,2009-02-28,77.7659706723261
400071,a flu,2009-03-01,0.0
400072,a flu,2009-03-02,51.90499847783761
400073,a flu,2009-03-03,101.85709909667052
400074,a flu,2009-03-04,0.0
400075,a flu,2009-03-05,53.608149077376
400076,a flu,2009-03-06,115.98988287116124
400077,a flu,2009-03-07,0.0
400078,a flu,2009-03-08,0.0
401620,a flu,2009-03-09,51.16773741887308
401621,a flu,2009-03-10,103.4019622007972
401622,a flu,2009-03-11,0.0
401623,a flu,2009-03-12,53.47821442060127
401624,a flu,2009-03-13,57.0101941647224
401625,a flu,2009-03-14,114.22753771560096
401626,a flu,2009-03-15,72.91994037513187
401627,a flu,2009-03-16,0.0
401628,a flu,2009-03-17,52.10036617786514
401629,a flu,2009-03-18,53.93211643003223
401630,a flu,2009-03-19,53.53075214070996
401631,a flu,2009-03-20,0.0
401632,a flu,2009-03-21,0.0
401633,a flu,2009-03-22,0.0
401634,a flu,2009-03-23,101.09196014705893
401635,a flu,2009-03-24,103.2247845297561
401636,a flu,2009-03-25,0.0
401637,a flu,2009-03-26,0.0
401638,a flu,2009-03-27,0.0
401639,a flu,2009-03-28,0.0
401640,a flu,2009-03-29,147.98943450429203
401641,a flu,2009-03-30,103.54879358454566
401642,a flu,2009-03-31,52.358268018828696
401643,a flu,2009-04-01,109.64106141343608
401644,a flu,2009-04-02,110.1837902599071
401645,a flu,2009-04-03,177.54207676504717
401646,a flu,2009-04-04,0.0
401647,a flu,2009-04-05,0.0
401648,a flu,2009-04-06,53.61686226870397
401649,a flu,2009-04-07,54.91596305740216
401650,a flu,2009-04-08,0.0
401651,a flu,2009-04-09,0.0
401652,a flu,2009-04-10,0.0
401653,a flu,2009-04-11,84.41456403537407
401654,a flu,2009-04-12,84.82852716863842
401655,a flu,2009-04-13,72.40682198514082
401656,a flu,2009-04-14,53.626683459577855
401657,a flu,2009-04-15,0.0
401658,a flu,2009-04-16,53.82902356099683
401659,a flu,2009-04-17,170.10864745672552
401660,a flu,2009-04-18,157.84142540934198
401661,a flu,2009-04-19,76.38357567406423
401662,a flu,2009-04-20,0.0
401663,a flu,2009-04-21,0.0
401664,a flu,2009-04-22,0.0
401665,a flu,2009-04-23,53.00183005627407
401666,a flu,2009-04-24,112.1749389275836
401667,a flu,2009-04-25,112.32047368721098
401668,a flu,2009-04-26,468.3840421105303
401669,a flu,2009-04-27,768.6651769692298
401670,a flu,2009-04-28,872.4447875570846
401671,a flu,2009-04-29,1240.1163754091222
401672,a flu,2009-04-30,1901.3913481622783
401673,a flu,2009-05-01,924.6929983831678
401674,a flu,2009-05-02,521.6610067314051
401675,a flu,2009-05-03,798.9625412202973
401676,a flu,2009-05-04,637.5523255138545
401677,a flu,2009-05-05,709.2736247133071
401678,a flu,2009-05-06,427.4449988686373
401679,a flu,2009-05-07,435.5429055847191
401680,a flu,2009-05-08,517.3917163358574
401681,a flu,2009-05-09,257.0728500138795
401682,a flu,2009-05-10,319.2399817947052
401683,a flu,2009-05-11,322.3444187835294
401684,a flu,2009-05-12,190.9778605502024
401685,a flu,2009-05-13,191.30086837121368
401686,a flu,2009-05-14,145.5705566615968
403228,a flu,2009-05-15,204.0530377607057
403229,a flu,2009-05-16,137.785796459093
403230,a flu,2009-05-17,157.67734534112583
403231,a flu,2009-05-18,276.6994980597005
403232,a flu,2009-05-19,140.7545898646689
403233,a flu,2009-05-20,244.22799488741128
403234,a flu,2009-05-21,151.85431158739613
403235,a flu,2009-05-22,54.72693551004159
403236,a flu,2009-05-23,155.6573067921145
403237,a flu,2009-05-24,124.95266015047434
403238,a flu,2009-05-25,160.7852042342447
403239,a flu,2009-05-26,98.01835493859224
403240,a flu,2009-05-27,49.03986509748318
403241,a flu,2009-05-28,52.29575489677929
403242,a flu,2009-05-29,116.17859954981398
403243,a flu,2009-05-30,81.75874616095666
403244,a flu,2009-05-31,74.33285687219355
403245,a flu,2009-06-01,100.28604161443164
403246,a flu,2009-06-02,100.78361088114674
403247,a flu,2009-06-03,147.39349338202123
403248,a flu,2009-06-04,50.323005154822376
403249,a flu,2009-06-05,210.49834236618668
403250,a flu,2009-06-06,243.89130313967908
403251,a flu,2009-06-07,132.13329040986156
403252,a flu,2009-06-08,70.502701552182
403253,a flu,2009-06-09,94.29728386514287
403254,a flu,2009-06-10,47.97098554006544
403255,a flu,2009-06-11,224.5186558898856
403256,a flu,2009-06-12,136.1970745390683
403257,a flu,2009-06-13,0.0
403258,a flu,2009-06-14,145.06154833532963
403259,a flu,2009-06-15,283.9643846041312
403260,a flu,2009-06-16,292.15277927793994
403261,a flu,2009-06-17,330.7513523693415
403262,a flu,2009-06-18,246.5246514619691
403263,a flu,2009-06-19,160.4566965378579
403264,a flu,2009-06-20,149.12552791604065
403265,a flu,2009-06-21,71.60380814562113
403266,a flu,2009-06-22,192.45936370509168
403267,a flu,2009-06-23,148.45069197982315
403268,a flu,2009-06-24,178.93084891188357
403269,a flu,2009-06-25,227.36269606069183
403270,a flu,2009-06-26,238.5345109700434
403271,a flu,2009-06-27,75.69638537758928
403272,a flu,2009-06-28,142.08096303811124
403273,a flu,2009-06-29,250.7416644528243
403274,a flu,2009-06-30,346.1869766486996
403275,a flu,2009-07-01,231.32317249361645
403276,a flu,2009-07-02,285.8250027169804
403277,a flu,2009-07-03,295.0999208076779
403278,a flu,2009-07-04,423.6060407669151
403279,a flu,2009-07-05,323.287886703809
403280,a flu,2009-07-06,636.0215567705411
403281,a flu,2009-07-07,332.5928289184014
403282,a flu,2009-07-08,388.3085229131707
403283,a flu,2009-07-09,684.7211908849365
